"#genome"	"1-FH"	"1-FH-PMA"	"1-UB"	"1-UB-PMA"	"1-AC-PMA"	"1-PC-PMA"	"1-Abd"	"1-Abd-PMA"	"2-FH"	"2-FH-PMA"	"2-UB"	"2-UB-PMA"	"2-AC"	"2-AC-PMA"	"2-PC"	"2-PC-PMA"	"2-FA"	"2-Abd-PMA"	"3-FH"	"3-FH-PMA"	"3-UB"	"3-UB-PMA"	"3-AC"	"3-AC-PMA"	"3-PC"	"3-PC-PMA"	"3-FA"	"3-Abd"	"3-Abd-PMA"	"4-FH"	"4-FH-PMA"	"4-UB"	"4-UB-PMA"	"4-AC"	"4-AC-PMA"	"4-PC"	"4-PC-PMA"	"4-FA"	"4-FA-PMA"	"4-Abd"	"5-FH"	"5-FH-PMA"	"5-UB"	"5-UB-PMA"	"5-AC"	"5-AC-PMA"	"5-PC"	"5-PC-PMA"	"5-FA"	"5-FA-PMA"	"5-Abd"	"6-FH"	"6-FH-PMA"	"6-UB"	"6-UB-PMA"	"6-AC"	"6-AC-PMA"	"6-PC"	"6-PC-PMA"	"6-FA"	"6-Abd"	"7-FH"	"7-FH-PMA"	"7-UB"	"7-UB-PMA"	"7-AC"	"7-PC"	"7-PC-PMA"	"7-FA"	"7-FA-PMA"	"7-Abd"	"8-FH"	"8-FH-PMA"	"8-UB"	"8-UB-PMA"	"8-AC"	"8-AC-PMA"	"8-PC"	"8-PC-PMA"	"8-FA"	"8-FA-PMA"	"8-Abd"	"8-Abd-PMA"	"9-FH"	"9-FH-PMA"	"9-UB"	"9-AC"	"9-AC-PMA"	"9-PC"	"9-PC-PMA"	"9-FA"	"9-Abd"	"10-FH"	"10-FH-PMA"	"10-UB"	"10-UB-PMA"	"10-AC"	"10-PC"	"10-FA"	"10-FA-PMA"	"10-Abd"	"10-Abd-PMA"	"11-FH"	"11-FH-PMA"	"11-UB"	"11-UB-PMA"	"11-AC"	"11-AC-PMA"	"11-PC"	"11-PC-PMA"	"11-FA"	"11-FA-PMA"	"11-Abd"	"12-FH"	"12-FH-PMA"	"12-UB"	"12-UB-PMA"	"12-AC"	"12-AC-PMA"	"12-PC-PMA"	"12-FA-PMA"	"12-Abd"	"12-Abd-PMA"
"SMGC_23"	6.19001985391553e-05	2.82753993327006e-05	6.419279848505e-05	4.85266988547699e-05	0.00054028938724917	0.00347634571795824	0.000162392496167537	0.000192196295464167	1.2991399693403e-05	1.26092997024205e-05	7.29810982776461e-05	0.000142905396627433	0.000824571780540106	0.000244543994228762	0.000723697382920742	0.00133009006860987	0.00101638597601329	0.00237895454385667	3.8209999098244e-06	3.43889991884196e-06	2.29259994589464e-06	4.58519989178928e-06	0.000150929496438064	0.000234227294472236	0.000224674794697675	0.000518127587772189	8.48261979981017e-05	8.71187979439964e-05	0.000136409696780731	1.83407995671571e-05	5.15834987826294e-05	2.02512995220693e-05	3.05679992785952e-05	0.000450495889368297	0.000490616388421453	0.00015818939626673	0.000708413383281444	0.000845969380035123	0.000598750685869484	0.00289173273175511	1.41376996663503e-05	3.43889991884196e-06	1.14629997294732e-05	0.000101638597601329	0.000512396087907452	0.000212447594986237	0.0022761696462824	0.00289364323171002	0.00108019667450736	0.000760378982055056	0.00251574634062839	0.000194488895410062	0.000119597297177504	1.49018996483152e-05	5.19655987736119e-05	0.00251842104056526	0.00265024553745421	0.0053681227733123	0.00492488678377267	0.00132397646875416	0.00116655127246939	1.83407995671571e-05	1.49018996483152e-05	2.44543994228762e-05	8.75008979349788e-05	0.000221235894778833	0.0014817837650299	0.00022238219475178	0.000392416690738966	0.000494437388331278	0.000564743786672047	0.000135263396807784	4.85266988547699e-05	0.000747005482370671	0.000405790190423352	0.00043062668983721	0.000440943389593736	0.0258162037907376	0.0311678962644376	0.00194221425416374	0.00428754399881396	0.00176530195833887	0.00246263444188183	0.0013404067683664	2.40722994318937e-05	5.38760987285241e-05	0.00109509857415567	0.00117304697231609	0.00201252065250451	0.00336286202063646	0.00231055864547082	0.00341482761941007	2.44543994228762e-05	3.13321992605601e-05	4.39414989629806e-05	3.13321992605601e-05	5.7314998647366e-05	0.000747005482370671	3.55352991613669e-05	0.000262120593813954	3.01858992876128e-05	0.000259063793886094	2.10154995040342e-05	7.6419998196488e-06	3.93562990711913e-05	2.94216993056479e-05	1.14629997294732e-05	3.05679992785952e-05	0.00126895407005268	0.000673642284102042	0.000268998393651638	0.000340833191956337	5.04371988096821e-05	8.67366979530139e-05	7.10705983227339e-05	2.48364994138586e-05	2.56006993958235e-05	0.000239958794336972	8.29156980431895e-05	0.0111684006364257	0.000764964181946845	8.3297798034172e-05	3.78278991072616e-05
"SMGC_239"	4.23245505847123e-05	3.26195580939503e-05	6.06562030672629e-05	4.96032949527839e-05	0.000753215250533033	0.00270230124242775	6.20041186909798e-05	0.000142609472989254	3.01933099712597e-05	1.590540435986e-05	0.000258799799753655	0.000905260132888305	0.00491207411594932	0.00317056713010702	0.00203589175806209	0.00561272065715739	0.00317245421198022	0.00318027212259778	2.18362331042146e-05	1.80620693578072e-05	1.64445706093468e-05	1.590540435986e-05	0.046312763332166	0.000587152045691105	0.003395399456143	0.00504686567832102	0.000420549674599689	0.000862126832929363	0.00996810562051161	0.000851343507939627	0.00138080476493565	0.00274435620988772	0.00189948269694193	0.162202774495603	0.0846132466138338	0.00808965040729966	0.0225773171141342	0.0413254755244133	0.0229854659649957	0.257941716667597	1.80620693578072e-05	1.18616574887092e-05	2.15666499794712e-05	0.000104598252400436	0.000702264039956532	0.000538357500112551	0.00114923286078107	0.00251521055385583	0.000730031101805102	0.0011705299276358	0.00292201148909361	0.000152853631729502	8.81536817910887e-05	9.43540936601867e-06	6.52391161879005e-05	0.0016296299890738	0.0029306381490854	0.000831933522958103	0.00214372500795944	0.000480666711417465	0.00059793537068084	2.85758112227994e-05	2.8306228098056e-05	2.99237268465164e-05	0.000171454867336796	0.000374450960268569	0.00105380043462191	0.00246857267327523	0.000528382924497046	0.00148216801983916	0.000907955964135739	0.000846221428569503	0.000259878132252629	0.025259669205331	0.011623346006436	0.00500804570835797	0.00534879877803361	0.00741919717606285	0.00913293710005659	0.0106401763504969	0.0216601953237572	0.00567472477584837	0.0065894203181027	0.00128698983752495	5.12207937012442e-05	3.53153893413842e-05	0.000379573039638694	0.00130127774313635	0.00450149901696514	0.00698328126335279	0.000521643346378461	0.00086428349792731	0.000150696966731555	0.000146383636735661	0.000300046017839394	0.000264191462248523	0.00229172614344356	0.00474762840985585	0.00154821588540129	0.00108183707959523	0.00260875589814179	0.00102603337277334	1.40183224866563e-05	9.43540936601867e-06	2.80366449733126e-05	2.2105816228958e-05	1.29399899876827e-05	9.46236767849301e-05	0.000321073501569378	0.000219979829790607	0.000291419357847605	0.000548871241977543	6.36216174394402e-05	5.25687093249612e-05	3.77416374640747e-05	2.02187343557543e-05	1.69837368588336e-05	9.81282574065942e-05	0.000129669483001571	0.00284814571291392	0.000573672889453935	3.85503868383049e-05	1.21312406134526e-05
"SMGC_24"	4.53680197048432e-06	5.29293563223171e-06	9.45167077184234e-06	1.43665395732004e-05	3.93189504108641e-05	0.000536854899840645	4.53680197048432e-06	2.23059430215479e-05	3.02453464698955e-06	2.26840098524216e-06	6.0490692939791e-06	1.73910742201899e-05	0.000105102578982887	8.35527696230863e-05	3.06234133007692e-05	3.02453464698955e-06	0.000121737519541329	0.000108127113629876	1.28542722497056e-05	0	7.56133661747387e-07	1.51226732349477e-06	7.0320430542507e-05	7.56133661747387e-07	0.000183740479804615	0.000313795469625166	0.000113041982431234	0.00010850518046075	0.000106236779475508	1.13420049262108e-05	2.87330791464007e-05	3.78066830873694e-06	7.56133661747387e-07	8.0150168145223e-05	4.61241533665906e-05	1.28542722497056e-05	7.18326978660018e-05	8.16624354687178e-05	9.14921730714338e-05	0.000195082484730826	3.17576137933903e-05	2.49524108376638e-05	2.26840098524216e-06	2.11717425289268e-05	0.000114176182923855	4.15873513961063e-05	0.000358407355668261	0.000440447857967853	0.000152738999672972	0.000250280242038385	0.000452167929724937	0.00108732020559274	0.000879383448612211	4.91486880135802e-05	0.000159544202628699	0.00491600300185064	0.00517724718198436	0.0727676571387524	0.0465627108904041	0.00509445054602302	0.00645133240202871	3.02453464698955e-06	3.02453464698955e-06	3.02453464698955e-06	1.89033415436847e-05	1.24762054188319e-05	0.000180715945157626	1.20981385879582e-05	7.71256334982335e-05	6.69178290646438e-05	5.44416236458119e-05	1.43665395732004e-05	5.29293563223171e-06	2.87330791464007e-05	2.41962771759164e-05	6.80520295572648e-06	5.51977573075593e-05	0.000101699977505024	9.07360394096864e-05	1.81472078819373e-05	7.18326978660018e-05	1.62568737275688e-05	8.84676384244443e-05	6.95642968807596e-05	3.40260147786324e-05	8.05282349760967e-05	0.00950044139302504	0.0026702860264609	0.0332154394932392	0.0471279208025603	0.0089261578769279	0.0115506978168531	1.58788068966951e-05	9.07360394096865e-06	1.96594752054321e-05	3.10014801316429e-05	0.000334211078492345	0.00194855644632302	2.41962771759164e-05	0.000439691724306106	0.000104346445321139	9.14921730714338e-05	4.91486880135802e-06	4.15873513961063e-06	1.51226732349477e-06	1.51226732349477e-06	7.56133661747387e-07	7.56133661747387e-07	2.72208118229059e-05	2.79769454846533e-05	7.93940344834757e-06	1.05858712644634e-05	1.51226732349477e-06	2.11717425289268e-05	2.38182103450427e-05	1.02078044335897e-05	1.51226732349477e-05	3.62944157638746e-05	2.15498093598005e-05	0.00159355169213262	8.84676384244443e-05	1.58788068966951e-05	7.93940344834757e-06
"SMGC_241"	0.00551653121955567	0.0069153086771115	0.000276002483240472	0.000551614028119414	0.0212615737301931	0.0086608484613448	0.000164585050204304	8.83520697058736e-05	0.0753545420000719	0.166814180741751	0.019575847515274	0.0629344302542507	0.0248840085881339	0.0335448570494787	0.00506890679560335	0.00620614648929533	0.0244445938697737	0.0266788066059201	0.00279247271641175	0.0027545516953433	0.00201606913041235	0.00106374328172426	0.009473218376605	0.000606736337095203	0.034094125447429	0.0275029046720262	0.014827119237764	0.020347559840935	0.0128196507513053	0.00568971691371365	0.0252999670048023	0.00101213941800224	0.00227682501755313	0.0450005238574045	0.0355480252139606	0.0018921416698072	0.00939073038232208	0.0226282942421034	0.0127242617910919	0.0533947523561855	0.00962920278285563	0.0133990214030934	0.00392697584157301	0.0490873934888434	0.00661545895381767	0.00201255068515857	0.0144569006093947	0.0182040448046637	0.0098794033342351	0.0117254142773817	0.0169968271442578	0.0228292365599301	0.0708501501985185	0.000306104737078314	0.000837389970398147	0.00616744359150381	0.0102625229285349	0.00403878421297071	0.00594890904740831	0.00701695265110941	0.00340077280695307	0.00332063044283934	0.00356574879551891	0.000697434036970259	0.00243789162250366	0.00510330937141803	0.00664477933093245	0.00276823453799686	0.0151254052076117	0.0280865756457911	0.0117805365863575	0.0319498285344346	0.0203682795740961	0.00898806386994575	0.00835826216952026	0.00214859723497116	0.00236361333381288	0.00726871695593499	0.00538556686844299	0.00763698089249664	0.0159393388763181	0.00697434036970259	0.0131253645500221	0.00870619731128233	0.0151531618312804	0.00447546236280018	0.0256455565163952	0.0135616517614901	0.0178944216223316	0.0183905224031137	0.0160312093912777	0.0161531821600752	0.0957486235060291	0.214022333526718	0.00200238628775878	0.00312672501552025	0.033413110821643	0.00597666567107697	0.00432807860050322	0.00354268343218861	0.00793096654036751	0.00178815206564011	0.0013663295735488	0.00275025137336646	0.000606345398733672	0.00043394158129876	0.000271702161263638	0.000874920053105067	0.00892629560882395	0.017719281236366	0.00215367943367105	0.00430814074406516	0.000729490982615753	0.00624250375691765	0.0105350069665216	0.000301413476739949	0.000913232012535048	0.0186243035433089	0.0289943345212647	0.0211474197286262	0.00851346469904783	0.000380773964130623	0.000223616742795397
"SMGC_244"	0.000125506097834866	8.85148268940632e-05	2.55415918400779e-05	4.31564827642696e-05	0.000881184918482688	0.00233089044154366	2.46608472938683e-05	2.99453145711258e-05	0.000564557254120343	0.00104676489317009	0.00144001733305267	0.00376870591323081	0.000609034853703927	0.00093006624079732	0.000126386842381075	0.000252773684762151	0.000418353659449552	0.000727935367442221	0.00671127344211703	0.00649020656101842	7.66247755202338e-05	3.61105263945929e-05	0.00533334859957213	0.000206534596086147	0.00866080149515194	0.00487227882963142	0.000968819000830542	0.00183591200657388	0.00100228729358651	0.000157212901498411	0.000594062196418364	5.68080232305182e-05	6.16521182346709e-05	0.0313602306846115	0.0139690488751571	0.00138232856527594	0.00533290822729903	0.00471946965086405	0.00213624589683135	0.014704030198969	8.54322209823296e-05	0.00011581790782656	7.97073814319673e-05	0.000658356548291664	0.00125418023380245	0.00025365442930836	0.00640037061730504	0.00806453743736805	0.00174211271240256	0.00213492478001203	0.0062035242112272	0.000362866753038349	0.000915533955784862	1.45322850124581e-05	6.47347241464044e-05	0.000857845188008135	0.00134049319933099	0.00062400751098949	0.000712081965610448	0.000936231452620787	0.000446097112655154	0.000518758537717445	0.000574245444128649	0.000150166945128734	0.000527565983179541	0.00224589859283444	0.0109436913589272	0.00348995026435548	0.00557907632796461	0.0104667681871547	0.00699531355826962	0.000881184918482688	0.00048617098950769	0.0012682721465418	0.001084196536384	0.000641182029640577	0.000489253595419424	0.00578605129632386	0.00396819455294728	0.00105425122181287	0.00253874615444913	0.00129161187701635	0.002849208606988	0.00153249551040468	0.000203451990174414	0.000237360655203483	0.0168530468917204	0.00767524834794342	0.00750394353370565	0.00818167646201393	0.00463227594078931	0.0061022385884131	0.00084639550890741	0.00183679275112009	0.000265104108409085	0.000427601477184753	0.00301302709258299	0.00231239480607326	0.00180728780882207	0.00114320642098004	0.00301919230440645	0.000728816111988431	1.49726572855629e-05	1.89360077435061e-05	3.61105263945929e-05	2.90645700249163e-05	2.28993582014492e-05	6.95788191505571e-05	0.000363747497584558	0.000535492684095427	0.000225470603829653	0.000446537484928259	0.00010568934554515	0.000129469448292809	0.000206534596086147	2.77434532056019e-05	2.77434532056019e-05	0.000229874326560701	0.000356701541214881	0.0114822666489343	0.000637659051455739	9.24781773520063e-05	3.3908665029069e-05
"SMGC_256"	3.32031701984443e-05	5.58416953337472e-05	9.55848839046123e-06	1.71046634355622e-05	0.000111683390667494	0.000373284125564328	0.000159978910956141	0.000449248954351678	6.48971053878684e-05	9.70941189136325e-05	0.000193182081154585	0.00030788394184012	0.00159677063954337	0.000718395864293613	0.00112488316005638	0.00183925439765928	0.00255614102694387	0.00100867206436183	2.01231334536026e-06	3.01847001804039e-06	1.50923500902019e-06	5.03078336340065e-06	0.000427616585889055	0.000227391408025709	0.00104137215622393	0.00124159733408728	0.000222360624662309	0.000288263886722857	0.000556907718328452	0.00015494812759274	0.0004633351477692	3.92401102345251e-05	3.1190856853084e-05	0.000898497908703356	0.000877871696913413	0.000134824994139137	0.000521692234784647	0.000535275349865829	0.000521189156448307	0.00252998095345419	0.000108664920649454	5.48355386610671e-05	0.000117720330703575	0.000808949964834824	0.00814433518700931	0.00229001258701998	0.00811465356516525	0.0111990268452662	0.0167676009502144	0.0120678431321255	0.0318735341554975	0.000719402020966293	0.000334044015329803	8.45171605051309e-05	0.000237452974752511	0.00640720569162707	0.00687506854442333	0.00499355556651148	0.00502726181504627	0.0035773900497142	0.00327151842121944	1.5595428426542e-05	2.51539168170032e-05	1.30800367448417e-05	4.82955202886462e-05	5.33263036520469e-05	0.000587092418508856	0.000134824994139137	0.000187648219454844	0.000294300826758938	0.000690726555794909	0.000104640293958733	8.09956121507504e-05	0.000260594578224154	0.000118726487376255	7.69709854600299e-05	0.000164506615983201	0.000284239260032137	0.000553386169974071	0.000178592809400723	0.000494022926285944	0.0001544450492564	0.000259588421551473	0.000757635974528138	8.45171605051309e-05	1.86138984445824e-05	0.00158570291614388	0.0010987230865667	0.00415945168485966	0.00876614001072563	0.00191723153979199	0.00149565189393901	1.45892717538619e-05	2.01231334536026e-05	1.30800367448417e-05	1.71046634355622e-05	0.000563447736700873	0.00285295724538451	8.60263955141511e-05	0.000187145141118504	0.000443715092651937	0.000188151297791184	3.77308752255049e-05	4.82955202886462e-05	8.25048471597706e-05	0.000239465288097871	2.01231334536026e-06	1.30800367448417e-05	4.98047552976664e-05	4.82955202886462e-05	3.32031701984443e-05	7.54617504510097e-05	8.5523317177811e-06	3.72277968891648e-05	3.77308752255049e-05	1.35831150811818e-05	1.81108201082423e-05	4.6786285279626e-05	0.000215317527953548	0.000538796898220209	0.000130800367448417	8.70325521868312e-05	0.000115204939021875
"SMGC_258"	2.13113818058702e-05	1.76924679143073e-05	1.44756555662515e-05	2.45281941539261e-05	0.00035746827217771	0.00220150595070074	9.65043704416764e-06	4.78500836773312e-05	1.40735540227445e-05	2.01050771753492e-05	0.000190596131622311	0.00029474043139062	0.00320836821564223	0.00174833751116837	0.00310100710352587	0.00542676243117027	0.0039027975812788	0.00311307014983108	3.21681234805588e-06	5.62942160909779e-06	2.09092802623632e-05	7.63992932663271e-06	0.00090151166054266	0.000260963901736033	0.00103460727144347	0.00205393468423368	0.000196225553231409	0.00096021848589468	0.00120228361508588	2.21155848928842e-05	3.65912404591356e-05	1.72903663708004e-05	2.81471080454889e-05	0.00206720403516941	0.00221477530163647	0.000405318355855041	0.000994397117092774	0.00129959218861458	0.000892263325042	0.00255857212133494	4.94584898513591e-05	4.86542867643452e-05	0.000200246568666478	0.0015255732560655	0.0131282132939596	0.00292166981512175	0.0236508085859938	0.0252358928704984	0.0141362818635316	0.00973729097756515	0.0695539165896642	7.80076994403551e-05	6.95635670267084e-05	4.42311697857683e-06	3.17660219370518e-05	0.000903924269803702	0.0017382849725807	0.000731824809182713	0.000658642328264441	0.000538011865212346	0.000626072103240376	8.84623395715367e-06	2.09092802623632e-05	2.5734498784447e-05	7.11719732007363e-05	0.000196225553231409	0.000361489287612779	0.000426629737660911	0.000302380360717253	0.000597924995194887	0.000349024139764063	0.000124651478487165	1.68882648272934e-05	0.000721772270595038	0.000328919062588714	0.000127466189291714	0.000158428008141752	0.000428640245378446	0.000678747405439791	0.000320474930175067	0.000715338645898926	0.000516298381862969	0.00054283708373443	0.00842643994573238	2.6136600327954e-05	1.40735540227445e-05	0.000116207346073519	0.000398884731158929	0.000946144931871936	0.00191802436252832	0.000240858824560684	0.000231208387516516	0.000117815752247547	9.44938627241415e-05	0.000324898047153644	0.000470458805903172	0.00302139099791148	0.00543802127438846	0.00160277675241884	0.00140936590999198	0.00353205995816536	0.0002187432396678	1.60840617402794e-05	6.43362469611176e-06	1.93008740883353e-05	1.56819601967724e-05	8.84623395715367e-06	2.37239910669121e-05	0.000128270392378728	0.000117815752247547	0.000257747089387977	0.000303586665347774	5.54900130039639e-05	4.34269666987544e-05	3.86017481766706e-05	1.84966710013213e-05	1.28672493922235e-05	5.54900130039639e-05	4.70458805903172e-05	0.00112508011873254	0.00035344725674264	6.03152315260477e-06	2.81471080454889e-06
"SMGC_262"	2.48278709839285e-05	1.8294220725e-05	3.46283463723214e-05	1.96009507767857e-05	0.000750716414750892	0.00122375269349732	1.96009507767857e-05	1.89475857508928e-05	1.372066554375e-05	9.14711036249998e-06	8.36307233142856e-05	9.80047538839284e-05	0.00088073605490357	0.000382218540147321	0.000199929697923214	0.000414886791441964	0.000505704530041071	0.000503091069937499	9.80047538839284e-05	3.52817113982142e-05	0.000126752815023214	8.10172632107141e-05	0.000723275083663392	3.92019015535714e-06	0.0534295783574142	0.0338332011358098	0.00803638981848213	0.0150149816600437	0.0146824188618643	0.000273759945849107	0.000471729548694642	6.27230424857142e-05	6.53365025892856e-05	0.00233970015772232	0.00179936728130893	0.00121199212303125	0.0062461696475357	0.00241026358051875	0.00144132324711964	0.0242790443621785	1.8294220725e-05	6.53365025892856e-06	3.92019015535714e-05	0.000263306105434821	0.00755159296926963	0.00149163235411339	0.0059809034470232	0.00632130662551338	0.0155657683768714	0.0108635002855205	0.0123819206056955	0.000163341256473214	7.84038031071427e-05	7.84038031071427e-06	4.50821867866071e-05	0.00183268889762946	0.00333542845718303	0.0018196215971116	0.00215937141057589	0.00104538404142857	0.00100683550490089	4.11619966312499e-05	2.74413310875e-05	3.65884414499999e-05	9.80047538839284e-05	0.000675579436773213	0.00728959359388659	0.00126491469012857	0.00213585026964375	0.00187254416420893	0.00220314686731071	4.70422818642856e-05	1.30673005178571e-05	0.000525958845843749	0.000279640231082142	0.000233904679269642	0.000365231049474106	0.00111006717899196	0.00086701538935982	0.00057888141294107	0.0012165656782125	0.000322762322791071	0.000467809358539285	0.000226717663984821	1.8294220725e-05	7.18701528482142e-05	0.0159329595214232	0.00552550802397588	0.0168999397597446	0.0134619329934964	0.00974559272621784	0.0124368032678705	7.64437080294641e-05	8.6244183417857e-05	0.000162687891447321	0.000128059545075	0.01364748866085	0.00736734403196784	0.000595868903614285	0.00104342394635089	0.00605146686981963	5.48826621749999e-05	2.61346010357142e-06	2.61346010357142e-06	6.53365025892856e-06	5.22692020714285e-06	0	5.22692020714285e-06	0.000120219164764286	0.000133286465282143	3.20148862687499e-05	3.92019015535714e-05	9.80047538839284e-06	5.09624720196428e-05	9.27778336767855e-05	2.09076808285714e-05	2.35211409321428e-05	9.80047538839284e-05	2.80946961133928e-05	0.00363793646417142	0.000691913562420534	3.00547911910714e-05	1.8294220725e-05
"SMGC_265"	4.00829884874141e-05	2.25466810241705e-05	2.37992744144022e-05	1.25259339023169e-05	0.000415025943296767	0.00202920129217534	1.16908716421625e-05	8.89341307064502e-05	1.0855809382008e-05	6.68049808123569e-06	0.000136115148405177	0.000285591292972826	0.000678905617505577	0.0011845358160291	0.000142378115356336	0.000313148347557923	0.00103338954694115	0.00111272046165582	6.93101675928203e-05	3.2567428146024e-05	0.0016851556409917	0.000934434669112842	0.000692266613668049	0.000874310186381721	0.0412299465017363	0.0365014064536117	0.00816356865527001	0.0456962770001724	0.0346442279870281	2.00414942437071e-05	4.75985488288043e-05	1.25259339023169e-05	6.68049808123569e-06	0.00151480293992019	0.000941532698324155	0.000232982370583095	0.000913140581478904	0.00107848290898949	0.000748215785098398	0.0027323237152254	2.00414942437071e-05	1.16908716421625e-05	9.51970976576086e-05	0.000493939326881364	0.00309766345404297	0.000691014020277817	0.00858402250325779	0.0115113332562293	0.00429973557753532	0.00426424543147876	0.0129597487464672	5.05212667393449e-05	8.85165995763729e-05	6.68049808123569e-06	2.92271791054062e-05	0.000347803431354333	0.000662621903432565	0.000926084046511298	0.00138161050942556	0.000567007274644879	0.000286008824102903	1.75363074632437e-05	1.00207471218535e-05	6.68049808123569e-06	4.13355818776458e-05	5.59491714303489e-05	0.000112733405120852	0.000136115148405177	0.000334024904061785	0.000455943994044336	7.51556034139015e-05	9.31094420072225e-05	4.63459554385726e-05	0.000812515579130291	0.000671390057164187	0.000238410275274099	0.000344880713443793	0.000622121383815074	0.00103004929790053	0.000687673771237199	0.00183797203459997	0.000430474595109625	0.00102963176677045	0.00175279568406421	2.67219923249428e-05	2.58869300647883e-05	8.05835081049055e-05	0.000129434650323942	0.000525254161637156	0.000869717343950872	0.000869717343950872	0.0004070928518253	0.000359076771866418	0.00039957729148391	0.000499784762702445	0.000566172212384725	0.00182419350730742	0.00830886948853689	0.00111647824182651	0.000860531659089173	0.00374567176792284	0.000752808627529247	1.75363074632437e-05	1.37785272925486e-05	8.60114127959095e-05	3.92479262272597e-05	5.30264535198083e-05	9.97899400884581e-05	0.000580785801937428	0.000397072104703446	0.00101084286591698	0.00147388488917262	0.000398742229223755	3.92479262272597e-05	4.50933620483409e-05	1.67012452030892e-06	9.18568486169908e-06	2.1711618764016e-05	3.42375526663329e-05	0.000891428962714888	0.0003649222076875	7.93309147146738e-06	2.50518678046338e-06
"SMGC_271"	2.597302566941e-05	1.52255667717231e-05	7.79190770082299e-05	9.35924545673566e-05	0.000882187251185131	0.00133223709252577	3.76161061419041e-05	3.94073492915186e-05	2.32861609449882e-05	1.79124314961448e-05	8.77709143311095e-05	0.000173750585512605	0.000870544170712637	0.000866066062838601	0.000179124314961448	0.000612157346380748	0.000315706605119552	0.000451393273702849	0.000102996481102833	3.04511335434462e-05	0.000122700155748592	8.50840496066878e-05	0.00165197399473195	4.52288895277656e-05	0.0591181889098763	0.0375184833902501	0.00805745949775333	0.013785407279433	0.0157168152055048	0.00048497908275812	0.000771130175909034	0.000154046910866845	8.41884280318805e-05	0.00389192355332486	0.00406925662513669	0.00224263642331733	0.0117765280871404	0.00429360982962591	0.00257759889229524	0.0425330685875958	4.70201326773801e-05	3.76161061419041e-05	7.43365907090009e-05	0.000457214813939096	0.0134965693215577	0.00306033892111634	0.0109538996706799	0.0110667479891057	0.0273218317610697	0.0187655110461487	0.0202867242909588	0.000290181390237546	0.000154942532441652	1.74646207087412e-05	8.06059417326516e-05	0.00344053027962201	0.00276702285536697	0.00290405295631248	0.00228338720497106	0.00163047907693658	0.0014719540581957	5.10504297640127e-05	5.32894837010308e-05	9.13534006303385e-05	0.000283016417639088	0.00108773240260339	0.0103202474065038	0.0019179736024497	0.00271104650694152	0.00268283442733509	0.00352203184292947	0.000156733775591267	6.80672396853502e-05	0.000948015436933463	0.000437063328505933	0.000371682953545005	0.000451393273702849	0.00216785202182092	0.00187274471292194	0.00107877618685532	0.00249161922111374	0.000574093429451441	0.000795311958428829	0.000939059221185391	2.68686472442172e-05	0.000101205237953218	0.0260482578816938	0.00800058752775307	0.0269676134282334	0.021201153918837	0.0148162677120362	0.0200346068176506	0.0001361344793707	0.000156733775591267	0.000252565284095642	0.000194349881733171	0.00944567293870456	0.0114196228895797	0.00104205570228822	0.000536029512522133	0.00781250699704355	0.000238235338898726	5.37372944884344e-06	2.68686472442172e-06	1.43299451969158e-05	1.16430804724941e-05	4.4781078740362e-06	9.85183732287964e-06	0.0001607640726779	0.000182258990473273	6.13500778742959e-05	9.89661840162e-05	1.47777559843195e-05	6.98584828349647e-05	6.17978886616995e-05	6.44847533861213e-05	6.3589131811314e-05	9.85183732287964e-05	3.89595385041149e-05	0.00182572458024456	0.00045900605708871	5.50807268506453e-05	4.79157542521873e-05
